method,case_id,category,generated_zig_path,expected_compile_status,actual_compile_status,expected_run_status,actual_run_status,zig_command,exit_code,stdout_excerpt,stderr_excerpt,elapsed_s,timeout,local_zig_version,optimize_mode,expected_classification,actual_classification,hn_marker,article_marker,skip_reason,failure_reason,local_only_observation
run_debug_safe_case,c06_file_writer_buffer_signature_marker,api_shape,generated_cases/c06_file_writer_buffer_signature_marker.zig,version_dependent,skip,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',Debug,n/a,api_shape,documentation_vs_contract,io_interface_context,zig_not_found,,True
run_release_safe_case,c06_file_writer_buffer_signature_marker,api_shape,generated_cases/c06_file_writer_buffer_signature_marker.zig,version_dependent,skip,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',ReleaseSafe,n/a,api_shape,documentation_vs_contract,io_interface_context,zig_not_found,,True
fixed_writer_context_observer,c06_file_writer_buffer_signature_marker,api_shape,generated_cases/c06_file_writer_buffer_signature_marker.zig,version_dependent,context_only,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,api_shape,documentation_vs_contract,io_interface_context,context_marker_no_compile,,True
fixed_reader_context_observer,c06_file_writer_buffer_signature_marker,api_shape,generated_cases/c06_file_writer_buffer_signature_marker.zig,version_dependent,context_only,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,api_shape,documentation_vs_contract,io_interface_context,context_marker_no_compile,,True
writer_buffer_size_observer,c06_file_writer_buffer_signature_marker,api_shape,generated_cases/c06_file_writer_buffer_signature_marker.zig,version_dependent,context_only,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,api_shape,documentation_vs_contract,io_interface_context,context_marker_no_compile,,True
zstd_api_context_observer,c06_file_writer_buffer_signature_marker,api_shape,generated_cases/c06_file_writer_buffer_signature_marker.zig,version_dependent,context_only,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,api_shape,documentation_vs_contract,io_interface_context,context_marker_no_compile,,True
article_snippet_compile_observer,c06_file_writer_buffer_signature_marker,api_shape,generated_cases/c06_file_writer_buffer_signature_marker.zig,version_dependent,skip,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,api_shape,documentation_vs_contract,io_interface_context,zig_not_found,,True
no_network_guard,c06_file_writer_buffer_signature_marker,api_shape,generated_cases/c06_file_writer_buffer_signature_marker.zig,version_dependent,context_only,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,api_shape,documentation_vs_contract,io_interface_context,context_marker_no_compile,,True
no_external_payload_guard,c06_file_writer_buffer_signature_marker,api_shape,generated_cases/c06_file_writer_buffer_signature_marker.zig,version_dependent,context_only,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,api_shape,documentation_vs_contract,io_interface_context,context_marker_no_compile,,True
hnsentiment_context_marker,c06_file_writer_buffer_signature_marker,api_shape,generated_cases/c06_file_writer_buffer_signature_marker.zig,version_dependent,context_only,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,api_shape,documentation_vs_contract,io_interface_context,context_marker_no_compile,,True
deliver_no_external_truth_marker,c06_file_writer_buffer_signature_marker,api_shape,generated_cases/c06_file_writer_buffer_signature_marker.zig,version_dependent,context_only,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,api_shape,documentation_vs_contract,io_interface_context,context_marker_no_compile,,True
zig_version_probe,c07_fixed_writer_probe_marker,api_shape,generated_cases/c07_fixed_writer_probe_marker.zig,version_dependent,probe,skip,skip,,,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,api_shape,api_contract,writer_buffer_context,zig_not_found,,True
zig_env_probe,c07_fixed_writer_probe_marker,api_shape,generated_cases/c07_fixed_writer_probe_marker.zig,version_dependent,probe,skip,skip,,,zig env failed rc=-2,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,api_shape,api_contract,writer_buffer_context,zig_not_found,,True
stdlib_source_probe,c07_fixed_writer_probe_marker,api_shape,generated_cases/c07_fixed_writer_probe_marker.zig,version_dependent,probe,skip,skip,,,stdlib_source_probe requires local zig std_dir,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,api_shape,api_contract,writer_buffer_context,zig_not_found_no_stdlib_scan,,True
compile_only_debug,c07_fixed_writer_probe_marker,api_shape,generated_cases/c07_fixed_writer_probe_marker.zig,version_dependent,skip,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',Debug,n/a,api_shape,api_contract,writer_buffer_context,zig_not_found,,True
compile_only_release_safe,c07_fixed_writer_probe_marker,api_shape,generated_cases/c07_fixed_writer_probe_marker.zig,version_dependent,skip,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',ReleaseSafe,n/a,api_shape,api_contract,writer_buffer_context,zig_not_found,,True
run_debug_safe_case,c07_fixed_writer_probe_marker,api_shape,generated_cases/c07_fixed_writer_probe_marker.zig,version_dependent,skip,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',Debug,n/a,api_shape,api_contract,writer_buffer_context,zig_not_found,,True
run_release_safe_case,c07_fixed_writer_probe_marker,api_shape,generated_cases/c07_fixed_writer_probe_marker.zig,version_dependent,skip,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',ReleaseSafe,n/a,api_shape,api_contract,writer_buffer_context,zig_not_found,,True
fixed_writer_context_observer,c07_fixed_writer_probe_marker,api_shape,generated_cases/c07_fixed_writer_probe_marker.zig,version_dependent,context_only,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,api_shape,api_contract,writer_buffer_context,context_marker_no_compile,,True
fixed_reader_context_observer,c07_fixed_writer_probe_marker,api_shape,generated_cases/c07_fixed_writer_probe_marker.zig,version_dependent,context_only,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,api_shape,api_contract,writer_buffer_context,context_marker_no_compile,,True
writer_buffer_size_observer,c07_fixed_writer_probe_marker,api_shape,generated_cases/c07_fixed_writer_probe_marker.zig,version_dependent,context_only,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,api_shape,api_contract,writer_buffer_context,context_marker_no_compile,,True
zstd_api_context_observer,c07_fixed_writer_probe_marker,api_shape,generated_cases/c07_fixed_writer_probe_marker.zig,version_dependent,context_only,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,api_shape,api_contract,writer_buffer_context,context_marker_no_compile,,True
article_snippet_compile_observer,c07_fixed_writer_probe_marker,api_shape,generated_cases/c07_fixed_writer_probe_marker.zig,version_dependent,skip,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,api_shape,api_contract,writer_buffer_context,zig_not_found,,True
no_network_guard,c07_fixed_writer_probe_marker,api_shape,generated_cases/c07_fixed_writer_probe_marker.zig,version_dependent,context_only,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,api_shape,api_contract,writer_buffer_context,context_marker_no_compile,,True
no_external_payload_guard,c07_fixed_writer_probe_marker,api_shape,generated_cases/c07_fixed_writer_probe_marker.zig,version_dependent,context_only,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,api_shape,api_contract,writer_buffer_context,context_marker_no_compile,,True
hnsentiment_context_marker,c07_fixed_writer_probe_marker,api_shape,generated_cases/c07_fixed_writer_probe_marker.zig,version_dependent,context_only,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,api_shape,api_contract,writer_buffer_context,context_marker_no_compile,,True
deliver_no_external_truth_marker,c07_fixed_writer_probe_marker,api_shape,generated_cases/c07_fixed_writer_probe_marker.zig,version_dependent,context_only,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,api_shape,api_contract,writer_buffer_context,context_marker_no_compile,,True
zig_version_probe,c08_fixed_reader_probe_marker,api_shape,generated_cases/c08_fixed_reader_probe_marker.zig,version_dependent,probe,skip,skip,,,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,api_shape,api_contract,reader_context,zig_not_found,,True
zig_env_probe,c08_fixed_reader_probe_marker,api_shape,generated_cases/c08_fixed_reader_probe_marker.zig,version_dependent,probe,skip,skip,,,zig env failed rc=-2,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,api_shape,api_contract,reader_context,zig_not_found,,True
stdlib_source_probe,c08_fixed_reader_probe_marker,api_shape,generated_cases/c08_fixed_reader_probe_marker.zig,version_dependent,probe,skip,skip,,,stdlib_source_probe requires local zig std_dir,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,api_shape,api_contract,reader_context,zig_not_found_no_stdlib_scan,,True
compile_only_debug,c08_fixed_reader_probe_marker,api_shape,generated_cases/c08_fixed_reader_probe_marker.zig,version_dependent,skip,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',Debug,n/a,api_shape,api_contract,reader_context,zig_not_found,,True
compile_only_release_safe,c08_fixed_reader_probe_marker,api_shape,generated_cases/c08_fixed_reader_probe_marker.zig,version_dependent,skip,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',ReleaseSafe,n/a,api_shape,api_contract,reader_context,zig_not_found,,True
run_debug_safe_case,c08_fixed_reader_probe_marker,api_shape,generated_cases/c08_fixed_reader_probe_marker.zig,version_dependent,skip,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',Debug,n/a,api_shape,api_contract,reader_context,zig_not_found,,True
run_release_safe_case,c08_fixed_reader_probe_marker,api_shape,generated_cases/c08_fixed_reader_probe_marker.zig,version_dependent,skip,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',ReleaseSafe,n/a,api_shape,api_contract,reader_context,zig_not_found,,True
fixed_writer_context_observer,c08_fixed_reader_probe_marker,api_shape,generated_cases/c08_fixed_reader_probe_marker.zig,version_dependent,context_only,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,api_shape,api_contract,reader_context,context_marker_no_compile,,True
fixed_reader_context_observer,c08_fixed_reader_probe_marker,api_shape,generated_cases/c08_fixed_reader_probe_marker.zig,version_dependent,context_only,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,api_shape,api_contract,reader_context,context_marker_no_compile,,True
writer_buffer_size_observer,c08_fixed_reader_probe_marker,api_shape,generated_cases/c08_fixed_reader_probe_marker.zig,version_dependent,context_only,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,api_shape,api_contract,reader_context,context_marker_no_compile,,True
zstd_api_context_observer,c08_fixed_reader_probe_marker,api_shape,generated_cases/c08_fixed_reader_probe_marker.zig,version_dependent,context_only,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,api_shape,api_contract,reader_context,context_marker_no_compile,,True
article_snippet_compile_observer,c08_fixed_reader_probe_marker,api_shape,generated_cases/c08_fixed_reader_probe_marker.zig,version_dependent,skip,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,api_shape,api_contract,reader_context,zig_not_found,,True
no_network_guard,c08_fixed_reader_probe_marker,api_shape,generated_cases/c08_fixed_reader_probe_marker.zig,version_dependent,context_only,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,api_shape,api_contract,reader_context,context_marker_no_compile,,True
no_external_payload_guard,c08_fixed_reader_probe_marker,api_shape,generated_cases/c08_fixed_reader_probe_marker.zig,version_dependent,context_only,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,api_shape,api_contract,reader_context,context_marker_no_compile,,True
hnsentiment_context_marker,c08_fixed_reader_probe_marker,api_shape,generated_cases/c08_fixed_reader_probe_marker.zig,version_dependent,context_only,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,api_shape,api_contract,reader_context,context_marker_no_compile,,True
deliver_no_external_truth_marker,c08_fixed_reader_probe_marker,api_shape,generated_cases/c08_fixed_reader_probe_marker.zig,version_dependent,context_only,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,api_shape,api_contract,reader_context,context_marker_no_compile,,True
zig_version_probe,c09_writer_interface_field_marker,api_shape,generated_cases/c09_writer_interface_field_marker.zig,version_dependent,probe,skip,skip,,,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,api_shape,api_contract,io_interface_context,zig_not_found,,True
zig_env_probe,c09_writer_interface_field_marker,api_shape,generated_cases/c09_writer_interface_field_marker.zig,version_dependent,probe,skip,skip,,,zig env failed rc=-2,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,api_shape,api_contract,io_interface_context,zig_not_found,,True
stdlib_source_probe,c09_writer_interface_field_marker,api_shape,generated_cases/c09_writer_interface_field_marker.zig,version_dependent,probe,skip,skip,,,stdlib_source_probe requires local zig std_dir,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,api_shape,api_contract,io_interface_context,zig_not_found_no_stdlib_scan,,True
compile_only_debug,c09_writer_interface_field_marker,api_shape,generated_cases/c09_writer_interface_field_marker.zig,version_dependent,skip,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',Debug,n/a,api_shape,api_contract,io_interface_context,zig_not_found,,True
compile_only_release_safe,c09_writer_interface_field_marker,api_shape,generated_cases/c09_writer_interface_field_marker.zig,version_dependent,skip,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',ReleaseSafe,n/a,api_shape,api_contract,io_interface_context,zig_not_found,,True
